source,target,relationship_type,qualificacao_socio
LUIS FELIPE PIRES PINHEIRO DE LIMA,ENGENHO SECO ADMINISTRACAO DE BENS LTDA.,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,SMR LXI - SOCIEDADES MEDICAS REUNIDAS LXI LIMITADA,socio_to_company,22
MASSAHAKI YAMAMOTO JUNIOR,NELSON VILASBOAS ABREU FILHO EIRELI,socio_to_company,65
AUGUSTO FERREIRA LIMA,J. J. DOURADO REPRESENTACAO LTDA,socio_to_company,49
AUGUSTO FERREIRA LIMA,LOTHIAN PARTICIPACOES LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,IMPERIO RT CORRETORA DE SEGUROS LTDA.,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,ONYMA DIGITAL LTDA,socio_to_company,49
CARMEM LUCIA VILELA,WALCCK SERRALHERIA E EMPREITEIRA LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,PATIO DE APREENSAO SAO JUDAS TADEU LTDA,socio_to_company,22
LUIZ ANTONIO BULL,WSV - ADMINISTRACAO DE BENS LTDA,socio_to_company,49
GIDEAO GIACULI,SOUZA E CRUZ SERVICOS MEDICOS E ODONTOLOGICOS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,BASE ELEMENTAR ENGENHARIA LTDA,socio_to_company,49
DECIO JOSE BERNARDES,EJO SERVICOS LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,DROGARIA LUIZA LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,PRESERV PATRIMONIAL LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,AQUARIO PATRIMONIAL LTDA,socio_to_company,49
HORACIO MAURO DA COSTA MOURAO,BAR E MERCEARIA DO ZEZINHO LTDA,socio_to_company,49
SEBASTIAO DOS SANTOS MOURA,RESTAURANTE SABOR CARIOCA LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,RESTAURANTE SABOR CARIOCA LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,CAMPO SUL COMERCIO E REPRESENTACOES LTDA,socio_to_company,22
HUMBERTO JOSE GOMES PEREIRA,DUPLA DE ENSINO G&T LTDA,socio_to_company,49
DECIO JOSE BERNARDES,"ASSOCIACAO NOVO OLHAR, DE PROTECAO, INCLUSAO E PROMOCAO DA PESSOA COM DEFICIENCIA DE OURO BRANCO E REGIAO",socio_to_company,16
GIDEAO GIACULI,IGREJA EVANGELICA SEARA DO BRASIL,socio_to_company,10
LUIS FELIPE PIRES PINHEIRO DE LIMA,IRP SPE LTDA,socio_to_company,5
AUGUSTO FERREIRA LIMA,AC3 COBRANCAS E PARTICIPACOES LTDA.,socio_to_company,5
LUIZ ANTONIO BULL,CML FISIOTERAPIA LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,CENTRO DE DIAGNOSTICO E REABILITACAO DA ASA NORTE SS LTDA,socio_to_company,22
ANGELO ANTONIO RIBEIRO DA SILVA,PENHA ASSESSORIA EMPRESARIAL LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,CASSANDRE VIDEO LTDA,socio_to_company,49
LUIZ ANTONIO BULL,ANTHUNES & PINDER CONSULTORES ASSOCIADOS S/C LTDA,socio_to_company,28
MASSAHAKI YAMAMOTO JUNIOR,HISSE REPRESENTACOES COMERCIAIS LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,TRADUS B&B TRADUCOES LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,DENTALCORP AMERICA LATINA PARTICIPACOES S.A.,socio_to_company,16
LUIZ ANTONIO BULL,JDM - COMERCIO E MANUTENCAO DE EQUIPAMENTOS DE INFORMATICA E APOIO ADMINISTRATIVO LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,TERRA & TERRA SOCIEDADE DE ADVOGADOS,socio_to_company,49
ADRIANO GARZON CORREA,SMARTCONTROL INTEGRACAO E COMERCIO DE ELETROELETRONICOS LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,SUHIC INVESTIMENTOS E PARTICIPACOES LTDA.,socio_to_company,5
JULIANA SANTOS ROCHA,APIA ASSESSORIA E CONSULTORIA ADMINISTRATIVA E IMOBILIARIA LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,ASSOCIACAO JUIZFORANA DE COLOPROCTOLOGIA,socio_to_company,10
JAQUELINE SCARPINELLI,JAQUELINE SCARPINELLI LTDA,socio_to_company,49
DECIO JOSE BERNARDES,SERV BEM COMERCIO E REPRESENTACAO DE CAFE LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,POSTO COLONIAL PETROPOLITANO LTDA,socio_to_company,22
DECIO JOSE BERNARDES,ASSOCIACAO COMUNITARIA RURAL DE BREJAUBAS,socio_to_company,16
MARIA CELIA DE FATIMA RIBEIRO VILELA,AGROPECUARIA INDUSTRIAL BAGUACU LTDA,socio_to_company,22
GUICUIE DOZONO YAMAMOTO,LOJA DADI COMERCIO DE CONFECCOES LTDA,socio_to_company,22
MASSAHAKI YAMAMOTO JUNIOR,H.V.A. REPRESENTACOES LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,FT ESPORTE E LAZER LTDA,socio_to_company,49
AUGUSTO FERREIRA LIMA,LIMA COBRANCA LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,EXPIRIAM PROMOTORA DE CREDITO LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,CLINICA LANZIOTTI S/S,socio_to_company,49
LUIZ ANTONIO BULL,"MACAE IMPORTADOS, UTENSILIOS E MERCADORIAS EM GERAL LTDA",socio_to_company,49
GIDEAO GIACULI,NOVA CINTRA AUTO PECAS E SERVICOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,EFICAZ LABORATORIO ANALITICO E AMBIENTAL LTDA,socio_to_company,22
LUIZ ANTONIO BULL,GRANSERV ASSESSORIA EMPRESARIAL LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,ARTHESIUM CONSULTORIA E TREINAMENTO LTDA,socio_to_company,22
ANDRE KRUSCHEWSKY LIMA,SANEPE PLANEJAMENTO E EXECUCAO DE OBRA LTDA,socio_to_company,49
CARMEM LUCIA VILELA,TAG21 E-COMMERCE LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,MASTER HOLDING FINANCEIRA SERVICOS S.A.,socio_to_company,10
JULIANA SANTOS ROCHA,MASTER HOLDING FINANCEIRA SERVICOS S.A.,socio_to_company,10
LUIZ ANTONIO BULL,MASTER HOLDING FINANCEIRA SERVICOS S.A.,socio_to_company,10
VICTOR SUNDER DUARTE PUNJABI,ASSOCIACAO DOS SERVIDORES PUBLICOS MUNIC DE FLORESTAL,socio_to_company,16
FELIPE CANCADO VORCARO,NUCLEO DE DIAGNOSTICO EM MEDICINA S/C LTDA,socio_to_company,22
DANTON MARQUES FIGUEIREDO ROMANIELLO,BANCA DE AREIA RIO DO PEIXE LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,RED BOAT COMERCIO & SERVICOS NAUTICOS LTDA,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,COMERCIAL MAINHA LTDA,socio_to_company,22
HORACIO MAURO DA COSTA MOURAO,KING IDIOMAS LTDA,socio_to_company,22
MARIA CELIA DE FATIMA RIBEIRO VILELA,AGROPECUARIA BOI GORDO LTDA,socio_to_company,22
HUMBERTO JOSE GOMES PEREIRA,TRANSPORTADORA K W LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,CONDOMINIO IPITANGA VILLE SPE,socio_to_company,22
VICTOR SUNDER DUARTE PUNJABI,FINA EMPADA LTDA,socio_to_company,22
FELIPE CANCADO VORCARO,SW ENTRETENIMENTO LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,PINHEIRO DE LIMA CONSULTORIA E INCORPORACAO IMOBILIARIA LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,PINHEIRO DE LIMA CONSULTORIA E INCORPORACAO IMOBILIARIA LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,RGGC EMPREENDIMENTOS LTDA.,socio_to_company,49
FELIPE WALLACE SIMONSEN,BALSAMOS MOTORS LTDA,socio_to_company,22
AUGUSTO FERREIRA LIMA,L.H.G.S.P.E. EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,SCARLLAT TRANSPORTES LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,MIGUEZ & COSTA - CURSOS E PALESTRAS S/S LTDA,socio_to_company,22
ANGELO ANTONIO RIBEIRO DA SILVA,MACHADO CARVALHO SERVICOS CONTABEIS LTDA,socio_to_company,22
LEONARDO REZENDE FERNANDES,ACADEMIA HEALTH PLACE LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,ACADEMIA HEALTH PLACE LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,HOTEL ELDORADO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,VIP EXPURGOS INSPECOES FITOSSANITARIAS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,GONZAFER COMERCIO DE ESQUADRIAS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,PARRUDO TRANSPORTES LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,UNILAR IMOVEIS S/C LTDA,socio_to_company,28
MASSAHAKI YAMAMOTO JUNIOR,MADEREIRA FERNANDES COMERCIO & INDUSTRIA LTDA,socio_to_company,49
MARCIO CHERCHIGLIA VILELA,RANCHO MINEIRO RESTAURANTE LTDA,socio_to_company,5
CARLOS ROBERTO DE CARVALHO,SOUZA E DANTAS SOCIEDADE DE ADVOGADOS,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,ASSOCIACAO CENTRO COMUNITARIO DA ZONA RURAL DE ACAIACA,socio_to_company,16
MARIA BLIDES VILELA LEMOS,CLM GAS COMERCIO E REPRESENTACOES LTDA,socio_to_company,49
DECIO JOSE BERNARDES,AGENCIA VIAGENS NINJA TUR LTDA,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,ESPECIFREIOS LTDA,socio_to_company,49
LUIZ ANTONIO BULL,COMERCIAL BURIENSE LTDA,socio_to_company,22
ADRIANO GARZON CORREA,FACCAO GUAPE COMERCIO E INDUSTRIA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,WASHINGTON LUIS EMPREENDIMENTO IMOBILIARIO SPE LTDA.,socio_to_company,5
LUIS FELIPE PIRES PINHEIRO DE LIMA,DELGADO COMERCIO LTDA,socio_to_company,49
HORACIO MAURO DA COSTA MOURAO,MANJERICAO COMERCIO ALIMENTICIO LTDA,socio_to_company,49
HUMBERTO JOSE GOMES PEREIRA,FERREIRA E SANTOS PINTURAS EM GERAL LTDA,socio_to_company,22
MARIA CELIA DE FATIMA RIBEIRO VILELA,DOGIVA LOCACAO DE CAMINHOES E MAQUINAS LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,DALIO SAHM IMOVEIS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,INSTITUTO SULMINEIRO DE OTORRINOLARINGOLOGIA,socio_to_company,16
YARA VIRGINIA DA COSTA COLODINO,LS1 DESENVOLVIMENTO IMOBILIARIO SPE LTDA,socio_to_company,5
MASSAHAKI YAMAMOTO JUNIOR,GUILHERME HENRIQUE CELESTINO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,MELKAFOODS LTDA,socio_to_company,22
ANDRE KRUSCHEWSKY LIMA,AGROPECUARIA S. JOSE LTDA.,socio_to_company,22
LUIZ ANTONIO BULL,L.R.B.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,socio_to_company,10
ANGELO ANTONIO RIBEIRO DA SILVA,L.R.B.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,socio_to_company,10
JOAO EDUARDO PIRES PINHEIRO DE LIMA,NROMAOS SERVICOS FISIOTERAPEUTICOS LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,ESTER FERREIRA FELIPE SERVICOS LTDA,socio_to_company,49
HORACIO MAURO DA COSTA MOURAO,MARCELO SALGADO COMERCIO REPRESENTACOES LTDA,socio_to_company,22
LUIZ ANTONIO BULL,PADARIA ESTRELAS DE OURO DE ITANHAEM LTDA,socio_to_company,49
DECIO JOSE BERNARDES,SINDICATO DOS PRODUTORES RURAIS DE VARJAO DE MINAS,socio_to_company,16
JAQUELINE SCARPINELLI,DEPOSITO DE MATERIAIS PARA CONSTRUCAO ALTO DA SERRA LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,M. C. VAZQUEZ & VAZQUEZ LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,MARTINS & LARA DISTRIBUIDORA LTDA,socio_to_company,22
ADRIANO GARZON CORREA,CONSULTORIA E SOLUCOES EMPRESARIAIS SUSTENTAVEIS LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,MAX RENER DE SOUZA E OUTRO,socio_to_company,59
HUMBERTO JOSE GOMES PEREIRA,NBM SOLUCOES LTDA,socio_to_company,5
AUGUSTO FERREIRA LIMA,TERRA FIRME DA BAHIA LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,M 11 IMPRESSOES E PROCESSAMENTO DE DADOS LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,DPC DESENVOLVIMENTO HUMANO E ORGANIZACIONAL LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,IMPRIME INDUSTRIA GRAFICA LTDA,socio_to_company,49
CARMEM LUCIA VILELA,A DOMESTICA LTDA,socio_to_company,22
RENAN CHERCHIGLIA VILELA,BARBOSA E QUEIROZ LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,PADARIA E CONFEITARIA CAFE PLAZA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,CLINICA NEUROLOGICA - SEMENTINHAS CENTRO DE DESENVOLVIMENTO INFANTIL LTDA,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,AMAPHYTO PRODUTOS DA AMAZONIA LTDA,socio_to_company,49
DECIO JOSE BERNARDES,ACUCENA ENERGIA SPE LTDA,socio_to_company,5
MASSAHAKI YAMAMOTO JUNIOR,RACF REPRESENTACOES LTDA,socio_to_company,22
YARA VIRGINIA DA COSTA COLODINO,DISTRIBUIDORA CONSTRULAR DE MATERIAIS PARA CONSTRUCAO LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,FAROS PRIVATE AI LTDA.,socio_to_company,22
ANDRE KRUSCHEWSKY LIMA,VASCONCELOS E RODRIGUES LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,R G TERRAPLENAGEM LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,INTER 1003 EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
LUIZ ANTONIO BULL,BELLA BOUTIQUE MODA PLUS COMERCIO ATACADISTA E VAREJISTA LTDA,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,NUCLEO AVANCADO DE CIRURGIA GINECOLOGICA LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,LUIZ CARLOS SOARES E KELY CRISTINA BALDUINO,socio_to_company,59
FELIPE CANCADO VORCARO,OUTLAND SOCIEDADE EMPRESARIA LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,BIRRER & BIIN ORGANIZACAO DE EVENTOS LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,FEFERBAUM TREINAMENTO LTDA.,socio_to_company,5
FELIPE WALLACE SIMONSEN,MV ROCHA LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,DR FELIPE DUARTE AUGUSTO NEUROCIRURGIA E DOR LTDA,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,DR FELIPE DUARTE AUGUSTO NEUROCIRURGIA E DOR LTDA,socio_to_company,22
CARLOS ROBERTO DE CARVALHO,WANDER ARTES GRAFICAS LTDA,socio_to_company,22
HUMBERTO JOSE GOMES PEREIRA,CONSTRUTORA JF MORIA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,S. C. N. REPRESENTACOES COMERCIAIS LTDA,socio_to_company,49
MARIA BLIDES VILELA LEMOS,COMERCIAL DE GAS A L LTDA,socio_to_company,22
MARIA BLIDES VILELA LEMOS,BAR E LANCHONETE AUGUSTO DE LIMA LTDA,socio_to_company,22
JULIANA SANTOS ROCHA,ASSOCIACAO COMUNITARIA DOS MORADORES LAGOA BONITA DO MUNICIPIO DE IGUATAMA MG,socio_to_company,16
HUMBERTO JOSE GOMES PEREIRA,NORTE BRASIL TRANSPORTES E SERVICOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,COMERCIO DE TECIDOS SASSAKI LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,OLIPART PARTICIPACOES LTDA.,socio_to_company,49
CARMEM LUCIA VILELA,AGENCIA ROLUMAR LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,PASTELARIA E PIZZARIA NOVO PONTO DO MERCADO LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,SETI CONSTRUCOES E SERVICE LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,EMPREENDIMENTOS SALLES & PRADO LTDA,socio_to_company,22
MARCIO CHERCHIGLIA VILELA,AFJ ENGENHARIA LTDA,socio_to_company,22
MARIA BLIDES VILELA LEMOS,BARBOSA E OLIVEIRA SERVICOS DE ENGENHARIA E TOPOGRAFIA LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,AS MIL E UMA BRINCADEIRAS BUFFET INFANTIL LTDA,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,FATTOR DESENVOLVIMENTO EMPRESARIAL LTDA,socio_to_company,22
JOAO EDUARDO PIRES PINHEIRO DE LIMA,LATICINIOS REAL LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,ANIS - PAISAGISMO E FLORICULTURA LTDA,socio_to_company,22
AUGUSTO FERREIRA LIMA,PACTUAL CONSULTORIA E PRESTACAO DE SERVICOS LTDA,socio_to_company,49
LUIZ ANTONIO BULL,GILGRAF REPRESENTACOES COMERCIAIS LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,CANEVER & DERRE S/C LTDA,socio_to_company,28
FELIPE CANCADO VORCARO,DINASTIA BOUTIQUE LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,CLUBE DA CERVEJA BAR E ADEGA EIRELI,socio_to_company,65
WALTER FRANCISCO SAMPAIO FILHO,LUZIA DE FATIMA SETE CATALANI E OUTRO,socio_to_company,59
LEONARDO REZENDE FERNANDES,CARIB COMERCIO LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,SYGMA TECHNOLOGY CONSULTORIA E PARTICIPACOES LTDA,socio_to_company,49
ADRIANO GARZON CORREA,MFU ACABAMENTOS LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,HTC CULTURA EMPREENDIMENTOS E EVENTOS LTDA,socio_to_company,49
ADRIANO GARZON CORREA,RTS TRANSPORTES LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,VOP IMOBILIARIA LIMITADA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,VOP IMOBILIARIA LIMITADA,socio_to_company,22
MARIA CELIA DE FATIMA RIBEIRO VILELA,RESIDENCIAL FLOR DAS AGUAS LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,EBM ENGENHARIA LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,AGBC EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,socio_to_company,5
CARMEM LUCIA VILELA,SILVANIA MARIA DA FONSECA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,AGNALDO BARBOSA DE OLIVEIRA E OUTRO,socio_to_company,59
VIVIANE YAMAMOTO KLOCK,TACT RECICLA ENTULHO BRASIL LTDA,socio_to_company,22
CLAUDILENE FATIMA DE SOUZA SILVA,WLC SERVICOS E SOLUCOES LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,STS GROUP LIMITED,socio_to_company,5
FELIPE WALLACE SIMONSEN,JB M FERNANDES REFRIGERACAO E ASSISTENCIA TECNICA LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,GARRAFARIA SERRA NEGRA LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,INDUSTRIA E COMERCIO DE SABAO JANAUBA LTDA,socio_to_company,22
FELIPE WALLACE SIMONSEN,GEMBRA - CONVENIOS ODONTOLOGICOS S/S LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,ASSOCIACAO DE LAR E AMPARO FEMININO,socio_to_company,16
MARCIO CHERCHIGLIA VILELA,FUNDACAO VOVO JOAO AZEVEDO,socio_to_company,10
LUIZ ANTONIO BULL,GAS PARTS FUNDICAO DE ALUMINIO LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,ATACADISTA AP COMERCIO DE PRODUTOS LTDA,socio_to_company,22
LUIS FELIPE PIRES PINHEIRO DE LIMA,VIVAMA MEDICAL LTDA,socio_to_company,22
AUGUSTO FERREIRA LIMA,PLENO COMERCIALIZADORA DE ENERGIA LTDA.,socio_to_company,5
ADRIANO GARZON CORREA,URBANO 146 SERVICOS DE ESCRITORIO LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,ARAUCARIA SERVICE LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,BRUNO MARCOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company,65
MARCIO CHERCHIGLIA VILELA,LIMA E RODRIGUES ODONTOLOGIA LTDA,socio_to_company,49
DECIO JOSE BERNARDES,CHEVROMEC - AUTO-PECAS E MECANICA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,TEKNOTEL PLANEJAMENTO E ADMINISTRACAO HOTELEIRA LTDA,socio_to_company,49
DECIO JOSE BERNARDES,SUDOESTE PARTICIPACOES S/A,socio_to_company,10
JAQUELINE SCARPINELLI,J GARCIA AVALIACAO E ASSESSORIA EMPRESARIAL LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,MARVEL ADMINISTRACAO DE BENS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,SOCIEDADE HOSPITALAR SAO MIGUEL DO OESTE LTDA,socio_to_company,22
MASSAHAKI YAMAMOTO JUNIOR,ORTOMEDICALCENTER LTDA,socio_to_company,22
FELIPE WALLACE SIMONSEN,FANSZ LATAM TECNOLOGIA LTDA.,socio_to_company,49
JULIANA SANTOS ROCHA,CENTRO ODONTOLOGICO ANA BEATRIZ LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,CENTRO ODONTOLOGICO ANA BEATRIZ LTDA,socio_to_company,22
ADRIANO GARZON CORREA,STORAGE LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,SEVAN - COMERCIO E EXTRACAO MINERAL IMPORTACAO E EXPORTACAO LTDA,socio_to_company,49
SEBASTIAO DOS SANTOS MOURA,GGE GESTAO EMPRESARIAL LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,BELVALE DE HOTEIS LTDA,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,COPEVE COMERCIO DE PECAS E VEICULOS LIMITADA,socio_to_company,22
HUMBERTO JOSE GOMES PEREIRA,RADIO EMISSORAS DO LITORAL PAULISTA LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,10
JULIANA SANTOS ROCHA,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,16
LUIZ ANTONIO BULL,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,10
FELIPE WALLACE SIMONSEN,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,10
ANDRE KRUSCHEWSKY LIMA,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,10
AUGUSTO FERREIRA LIMA,BANCO MASTER S/A - EM LIQUIDACAO EXTRAJUDICIAL,socio_to_company,10
WALTER FRANCISCO SAMPAIO FILHO,IPE REPRESENTACOES S/C LTDA,socio_to_company,49
CARLOS ROBERTO DE CARVALHO,REFRANEWS SOLUCOES DE ENGENHARIA LTDA,socio_to_company,22
FELIPE CANCADO VORCARO,CONARTES TOWER NEGOCIOS IMOBILIARIOS LTDA,socio_to_company,5
FELIPE WALLACE SIMONSEN,DELOITTE TOUCHE TOHMATSU CONSULTORES LTDA.,socio_to_company,49
LUIZ ANTONIO BULL,ATALHO EQUIPAMENTOS LIMITADA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,CENTRO AUTOMOTIVO SAO JOAO LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,SEVEN SERVICOS DE ENGENHARIA E MANUTENCAO LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,FRANKLIN & LAGE LTDA,socio_to_company,22
YARA VIRGINIA DA COSTA COLODINO,ANDARILHO COMERCIO DE CALCADOS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,MUSSA CALCADOS LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,HOSPITAL ALBERT SABIN LTDA,socio_to_company,22
ANGELO ANTONIO RIBEIRO DA SILVA,NEW OCEAN 2006 COMERCIO DE ROUPAS E ACESSORIOS LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,CERTIFICA MUCURI LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,EQUIPEDOC PARTICIPACOES LTDA,socio_to_company,22
MARCIO CHERCHIGLIA VILELA,ASSOCIACAO DOS MORADORES E TRABALHADORES RURAIS DE LAGOA DOS PATOS,socio_to_company,16
WALTER FRANCISCO SAMPAIO FILHO,SOCIEDADE CANINA LTDA.,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,TRANSHANDISING SERVICOS DE CARGA LTDA,socio_to_company,5
LUIS FELIPE PIRES PINHEIRO DE LIMA,PIRES FOMENTO MERCANTIL LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,PIRES FOMENTO MERCANTIL LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,PIRES FOMENTO MERCANTIL LTDA,socio_to_company,22
LUIZ ANTONIO BULL,ASSOCIACAO REMANESCENTE DOS QUILOMBOLAS DA COMUNIDADE SUSTENTAVEL DE PARAMIRIM DAS CRIOULAS,socio_to_company,16
MARCIO CHERCHIGLIA VILELA,MINERACAO ITABORAI LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,ASSOCIACAO PARA O DESENVOLVIMENTO COMUNITARIO DO BAIRRO TANCREDO NEVES E ADJACENCIAS.,socio_to_company,16
AUGUSTO FERREIRA LIMA,VIDA SERVICOS ADMINISTRATIVOS LTDA,socio_to_company,49
SEBASTIAO DOS SANTOS MOURA,ELIANE DA SILVA ANDRADE PORTO SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company,65
